id,name,country,weapon,gender,points,date,level,hand,height,rank,flag,image
31215,KOUASSI Konan Berthol,COTE D'IVOIRE,S,M,6.000,1991-04-04,S,R,,176,CIV,https://static.fie.org/uploads/21/107468-PHOTO%20KOUASSI%20BERTHOL.jpg
32226,MACRI Tomas,ARGENTINA,S,M,6.000,1997-10-21,S,R,177,177,ARG,https://static.fie.org/uploads/27/138938-TMacri40749907.jpg
43397,NGUYEN Van Quyet,VIETNAM,S,M,6.000,1997-08-03,S,L,181,178,VIE,https://static.fie.org/uploads/17/85675-VIE_Athelete_Nguyen%20_%20Van%20Quyet.jpg
33179,NGUYEN Xuan Loi,VIETNAM,S,M,6.000,1993-05-08,S,R,174,179,VIE,https://static.fie.org/uploads/7/35334-VIE-Athlete_NGUYEN_Xuan%20Loi.jpg
49915,WOODWARD Dylan,PUERTO RICO,S,M,6.000,2001-03-25,S,L,,180,PUR,https://static.fie.org/uploads/20/103683-Dylan_Woodward_PUR.jpg
51874,LIN Shao-Jun,CHINESE TAIPEI,S,M,6.000,2001-04-08,S,R,,181,TPE,https://static.fie.org/uploads/24/120199-TPE_Athlete_HSIEH_MU_KAI.jpg
46399,MACLEAN Guillermo,URUGUAY,S,M,6.000,2000-06-02,S,R,189,182,URU,https://static.fie.org/uploads/24/123305-GUILLERMO%20MACLEAN.jpeg
49314,FIGUEREDO SULIVERES Adrian,PUERTO RICO,S,M,6.000,2004-08-12,S,R,,183,PUR,https://static.fie.org/uploads/20/102293-Figueredo_Suliveres_Adri%C3%A1n_PUR.jpg
53571,JI Cody Walter,USA,S,M,6.000,2006-08-21,S,R,,184,USA,https://static.fie.org/uploads/25/129855-Ji%2C%20Cody.jpg
53788,MASTRULLO Marco,ITALY,S,M,6.000,2003-08-11,S,R,,185,ITA,https://static.fie.org/uploads/26/130639-MASTRULLO%20Marco.jpeg
53774,COVALIU Vlad,ROMANIA,S,M,5.750,2005-09-30,S,R,,186,ROU,https://static.fie.org/uploads/26/130609-Covaliu%20poza.jpg
48916,METHNER Philipp,GERMANY,S,M,5.750,2004-03-01,S,R,,187,GER,https://static.fie.org/uploads/33/165556-METHNER%2CPhilipp.jpg
48766,DAN Wei Zuo,SINGAPORE,S,M,5.750,2004-03-08,S,R,,188,SGP,https://static.fie.org/uploads/27/136133-DAN%20Wei%20Zuo.jpg
45451,MARCIANO Giorgio,ITALY,S,M,5.500,2002-01-09,S,R,,189,ITA,https://static.fie.org/uploads/18/91135-MARCIANO%20Giorgio.jpg
49708,FRUMGARZTS David,ISRAEL,S,M,5.500,2003-10-10,S,R,184,190,ISR,https://static.fie.org/uploads/20/103280-%20%D7%93%D7%95%D7%93%20%D7%AA%D7%9E%D7%95%D7%A0%D7%94.jpg
48759,THAPAR Vishal,INDIA,S,M,5.500,1994-04-06,S,R,179,191,IND,https://static.fie.org/uploads/20/100629-Sabre%2005%20Photo%20-%20Thapar%20Vishal.jpg
45762,SEEFELD Eric Simon,GERMANY,S,M,5.500,2001-12-17,S,R,,192,GER,https://static.fie.org/uploads/18/92340-Seefeld%2CEricSimon-GER.jpg
47472,LOH Lucius Kai Wei,SINGAPORE,S,M,5.500,1999-03-06,S,R,,193,SGP,https://static.fie.org/uploads/19/96510-LOH%20Lucius.jpg
33688,SHIRAI Hiromu,JAPAN,S,M,5.500,1995-09-07,S,R,,194,JPN,https://static.fie.org/uploads/31/157102-JPN_ATHLETE_SHIRAI_HIROMU_23.jpg
32376,DREOSSI Leonardo,ITALY,S,M,5.250,1997-08-24,S,L,,195,ITA,https://static.fie.org/uploads/9/45236-Leonardo.jpg
35753,LOO Wei Hao Nicholas,SINGAPORE,S,M,5.250,1999-09-14,S,R,,196,SGP,https://static.fie.org/uploads/19/95174-SGP_LOO_Wei%20Hao%20Nicholas_Athlete.jpg
51291,ALAMR Mohammed,SAUDI ARABIA,S,M,5.250,2004-03-22,S,R,,197,KSA,https://static.fie.org/uploads/23/116878-ALAMR.jpg
46968,HUMEN Vasyl,UKRAINE,S,M,5.000,2002-03-13,S,R,,198,UKR,https://static.fie.org/uploads/19/95336-humen.jpg
34328,BRAVO Inaki,SPAIN,S,M,5.000,1998-03-18,S,L,,199,ESP,https://static.fie.org/uploads/2/12522-34328.jpg
54031,KODIROV Zuhriddin,UZBEKISTAN,S,M,5.000,2006-06-22,S,R,,200,UZB,https://static.fie.org/uploads/26/131358-Kodi.jpg
18026,KAFATARIDIS Dimitrios,GREECE,S,M,4.750,1990-04-24,S,R,,201,GRE,https://static.fie.org/uploads/7/37430-kafataridis%20dimitris.jpg
24278,D'ARMIENTO Francesco,ITALY,S,M,4.500,1994-05-11,S,R,,202,ITA,https://static.fie.org/uploads/2/12982-24278.jpg
52192,LEUNG Tin Ching,"HONG KONG, CHINA",S,M,4.500,2001-12-08,S,R,,203,HKG,https://static.fie.org/uploads/32/163869-WhatsApp%20Image%202024-01-09%20at%2012.49.18.jpeg
37412,YOSHIDA Tamon,JAPAN,S,M,4.500,2000-07-14,S,R,,204,JPN,https://static.fie.org/uploads/23/117327-JPN_ATHLETE_YOSHIDA_TAMON_19.jpg
45875,FLOREZ Carlos,SPAIN,S,M,4.500,2001-03-06,S,R,,205,ESP,https://static.fie.org/uploads/25/125693-FLOREZ_CARLOS.jpg
45813,DAI Rui,CHINA,S,M,4.500,2000-02-10,S,L,,206,CHN,https://static.fie.org/uploads/18/92478-dairui.jpg
45854,KAKAURIDZE Goga,GEORGIA,S,M,4.250,2000-12-01,S,L,180,207,GEO,https://static.fie.org/uploads/18/92746-Kakauridze%20Goga.jpg
60336,NAZLYMOV Andrei,USA,S,M,4.250,2006-07-25,S,R,,208,USA,https://static.fie.org/uploads/31/158600-Nazlymov%2C%20Andrei.jpg
46339,SALLES Fabio,BRAZIL,S,M,4.250,2002-09-03,S,R,,209,BRA,https://static.fie.org/uploads/18/94248-SALLES_Fabio.jpg
36047,ANDREWS Sean,AUSTRALIA,S,M,4.250,2000-05-03,S,R,,210,AUS,https://static.fie.org/uploads/17/86177-2016-09-18%2012.32.05-1.jpg
54039,ABDAZOV Islambek,UZBEKISTAN,S,M,4.250,2005-08-01,S,R,,211,UZB,https://static.fie.org/uploads/26/131438-Abdazov.jpg
56427,HOWELL Casper,NEW ZEALAND,S,M,4.250,2001-09-24,S,R,,212,NZL,https://static.fie.org/uploads/28/141260-NZL_athlete_Howell_Casper.jpg
47205,SHINDE Abhay Krishna,INDIA,S,M,4.250,2002-06-13,S,R,176,213,IND,https://static.fie.org/uploads/19/95619-ABHAY%20SHINDE%20PHOTOS.jpg
42939,MORAN Yago,SPAIN,S,M,4.250,2003-01-20,S,R,,214,ESP,https://static.fie.org/uploads/16/83569-MORAN%2C%20YAGO.jpg
39456,ELARABY Mazen,EGYPT,S,M,4.125,2001-10-07,S,R,160,215,EGY,https://static.fie.org/uploads/8/40339-Mazen%20Amr.jpg
51862,TOTH Bertalan,HUNGARY,S,M,4.000,2004-10-30,S,R,,216,HUN,https://static.fie.org/uploads/24/120308-T%C3%B3th%20Bertalan.jpeg
54520,PARK Taeyoung,KOREA,S,M,4.000,2002-10-20,S,R,,217,KOR,https://static.fie.org/uploads/26/134399-KOR_Athlete_PARK%20Taeyoung.jpg
61429,WANG Tianhao,CHINA,S,M,4.000,2005-04-01,S,L,,218,CHN,https://static.fie.org/uploads/32/163394-WANG%20TIANHAO.jpg
47622,BROWN Alex,AUSTRALIA,S,M,3.750,2000-03-16,S,R,,219,AUS,https://static.fie.org/uploads/19/97445-Alex%20Brown.jpg
57284,KIM Junhyeong,KOREA,S,M,3.750,2003-06-18,S,R,,220,KOR,https://static.fie.org/uploads/28/144560-.jpg
45577,WIRIYATANGSAKUL Panachai,THAILAND,S,M,3.750,2000-09-15,S,R,172,221,THA,https://static.fie.org/uploads/27/136242-THA_Athlete_WIRIYATANGSAKUL_Panachai%20V.2.jpg
37422,ALEBRI Khalifa,UNITED ARAB EMIRATES,S,M,3.500,1999-05-27,S,R,,222,UAE,https://static.fie.org/uploads/27/139120-KHALIFA%20AL%20-%20Copy.jpeg
62360,PARK Hajun,KOREA,S,M,3.500,2002-04-24,S,R,,223,KOR,https://static.fie.org/uploads/33/167221-PARK%20HAJUN.jpg
32711,PECH Miklos,HUNGARY,S,M,3.500,1996-02-21,S,L,,224,HUN,https://static.fie.org/uploads/19/97534-P%C3%A9ch%20Mikl%C3%B3s.jpg
43648,KRAJNC Peter,SLOVENIA,S,M,3.500,2003-11-04,S,R,,225,SLO,https://static.fie.org/uploads/17/86181-aapeterkrajnc.jpg
44122,YAKO George,AUSTRALIA,S,M,3.250,1993-12-19,S,R,,226,AUS,https://static.fie.org/uploads/24/123037-mfhandler.php.jpeg
54172,PECH Kornel,HUNGARY,S,M,3.250,2005-01-23,S,R,,227,HUN,https://static.fie.org/uploads/26/132077-P%C3%A9ch%20Korn%C3%A9l.png
55225,LUKASHENKO Darii,UKRAINE,S,M,3.250,2005-11-29,S,R,,228,UKR,https://static.fie.org/uploads/27/136886-LUKASHENKO_darii_UKR_athlete.jpg
52091,DRAGOMIR Eduard,ROMANIA,S,M,3.250,2003-11-14,S,R,,229,ROU,https://static.fie.org/uploads/24/121325-Dragomir%20Eduard.jpg
51797,RIKITAKE Yuto,JAPAN,S,M,3.250,2002-02-24,S,R,,230,JPN,https://static.fie.org/uploads/23/119767-JPN_ATHLETE_RIKITAKE_YUTO.jpg
36930,SHAHMIRI Ahmad Reza,IRAN,S,M,3.000,1998-12-18,S,L,,231,IRI,https://static.fie.org/uploads/28/142213-Shahmiri.jpeg
45301,RAIKIN Dimitar,BULGARIA,S,M,3.000,2002-06-02,S,R,,232,BUL,https://static.fie.org/uploads/18/90773-raikin_rosen.jpg
43701,GUALTERO CRUZ Samuel,COLOMBIA,S,M,3.000,2003-09-13,S,R,170,233,COL,https://static.fie.org/uploads/17/86251-thumbnail_Samuel%20Gualtero%20Cruz.jpg
53951,STAMENKOVIC Bogdan,SERBIA,S,M,3.000,2005-01-07,S,R,,234,SRB,https://static.fie.org/uploads/26/131027-WhatsApp%20Image%202021-11-25%20at%2013.45.12.jpeg
34595,ANAYA RAMIREZ Oscar Andres,EL SALVADOR,S,M,3.000,2000-01-20,S,R,165,235,ESA,https://static.fie.org/uploads/9/48250-OSCAR%20ANDRES%20ANAYA%20RAMIREZ.jpg
52732,DAULETNAZAROV Azizbek,UZBEKISTAN,S,M,3.000,2004-08-22,S,R,,236,UZB,https://static.fie.org/uploads/25/125418-D.jpg
59617,HUNTER DORADEA Ernest Douglas,EL SALVADOR,S,M,3.000,1997-05-25,S,R,191,237,ESA,https://static.fie.org/uploads/30/154786-H.%20Doradea.jpeg
57285,KIM Minjun,KOREA,S,M,3.000,2003-04-01,S,R,,238,KOR,https://static.fie.org/uploads/28/144561-.jpg
40410,CONCEPCION Christian Jhester,PHILIPPINES,S,M,3.000,1997-08-16,S,R,,239,PHI,https://static.fie.org/uploads/8/43395-FENCING_ATHLETE_CONCEPCION_CHRISTIAN_JHESTER.jpg
31596,ALSHAMLAN Bandar,KUWAIT,S,M,3.000,1997-01-28,S,R,,240,KUW,https://static.fie.org/uploads/7/35575-%20%D8%A7%D9%84%D8%B4%D9%85%D9%84%D8%A7%D9%86%20-%20%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B3%D9%8A%D8%A9.jpg
55766,LIU Ting-Yu,CHINESE TAIPEI,S,M,3.000,2000-06-18,S,R,,241,TPE,https://static.fie.org/uploads/27/138953-TPE_Athlete_Liu_TingYu.jpeg
61547,WANG Nicolas,USA,S,M,3.000,2007-12-06,S,R,,242,USA,https://static.fie.org/uploads/32/163940-Nicolas%20Wang.jpeg
58884,NGAM-NUCH Phongphipat,THAILAND,S,M,3.000,2005-03-18,S,R,175,243,THA,https://static.fie.org/uploads/32/164915-S__170762257.jpg
59822,VILLANUEVA Eunice Daniel,PHILIPPINES,S,M,3.000,1999-08-11,S,R,165,244,PHI,https://static.fie.org/uploads/31/156414-EUNICE_DANIEL_VILLANUEVA.jpg
52788,DENKIEWICZ Benedykt,POLAND,S,M,3.000,2006-12-16,S,R,,245,POL,https://static.fie.org/uploads/33/166588-bd.jpg
40662,CHUNG Ming Han,CHINESE TAIPEI,S,M,3.000,2000-10-12,S,R,178,246,TPE,https://static.fie.org/uploads/9/45147-.jpg
45740,ZMAU Alexandru,ROMANIA,S,M,3.000,2001-09-20,S,R,,247,ROU,https://static.fie.org/uploads/18/92277-Zmau.jpg
34944,PANGMOON Kanisorn,THAILAND,S,M,3.000,1998-09-03,S,R,166,248,THA,https://static.fie.org/uploads/19/98304-THA_Athlete_PANGMOON_Kanisorn.jpg
39380,SMITH Jared,USA,S,M,3.000,2000-04-27,S,R,,249,USA,https://static.fie.org/uploads/16/83032-Smith%2C%20Jared.jpg
59788,LE Van Bang,VIETNAM,S,M,3.000,2003-11-01,S,L,174,250,VIE,https://static.fie.org/uploads/31/156141-VIE_Athelete_%20LE%20_%20Van%20Bang.jpg
45750,MATSUNAGA Kengo,JAPAN,S,M,3.000,1999-03-16,S,R,,251,JPN,https://static.fie.org/uploads/18/92326-JPN_ATHLETE_MATSUNAGA_KENGO.jpg
59757,AFRIADI Dita,INDONESIA,S,M,3.000,1997-12-18,S,R,174,252,INA,https://static.fie.org/uploads/31/155894-Dita%20Afriadi.png
45684,CHAN Alex Brian,"HONG KONG, CHINA",S,M,3.000,2003-01-11,S,R,,253,HKG,https://static.fie.org/uploads/24/121887-7645.jpg
52865,HESHAM Ahmed,EGYPT,S,M,3.000,2006-09-03,S,R,,254,EGY,https://static.fie.org/uploads/32/163930-Ahmed%20hesham%20elsedawy%20photo.jpg
34709,BAHAMONDE Manuel,CHILE,S,M,2.750,1994-12-29,S,R,175,255,CHI,https://static.fie.org/uploads/9/48260-Foto%20M.%20Bahamonde%202016.jpg
52054,FILEV Viktor,BULGARIA,S,M,2.750,2004-02-21,S,R,,256,BUL,https://static.fie.org/uploads/24/121192-IMG_Filev.jpg
40687,CHANG Hoi Chun,"HONG KONG, CHINA",S,M,2.750,2000-10-23,S,R,,257,HKG,https://static.fie.org/uploads/9/45178-3811.jpg
39603,TCHEISHVILI Nikoloz,GEORGIA,S,M,2.500,2000-08-26,S,R,165,258,GEO,https://static.fie.org/uploads/24/124911-Tcheishvili%20Nikoloz_Photo.jpg
49827,KUTCHUKHIDZE Lasha,GEORGIA,S,M,2.500,2004-10-11,S,R,180,259,GEO,https://static.fie.org/uploads/33/168390-IMG_1996.jpeg
46112,FLOREZ Jaime,SPAIN,S,M,2.500,2004-08-21,S,R,,260,ESP,https://static.fie.org/uploads/26/130581-JAIME%20FLOERZ%20VARGAS.jpg
35856,ANASIZ Muhammed,TÜRKIYE,S,M,2.500,1999-01-20,S,R,,261,TUR,https://static.fie.org/uploads/5/29712-tur_muhammed_anas%C4%B1z.jpg
57343,TANERLER Arda,TÜRKIYE,S,M,2.375,2007-06-29,S,R,,262,TUR,https://static.fie.org/uploads/28/144715-arda.png
31131,PLATONOV Bogdan,UKRAINE,S,M,2.375,1996-10-12,S,R,,263,UKR,https://static.fie.org/uploads/5/28490-platinov.jpg
54033,ABDUKARIMBEKOV Sardor,UZBEKISTAN,S,M,2.250,2007-03-05,S,R,,264,UZB,https://static.fie.org/uploads/26/131362-Abdukar.jpg
35850,ARPINO Alberto,ITALY,S,M,2.250,1998-07-03,S,R,,265,ITA,https://static.fie.org/uploads/5/28978-Arpino%20Aberto.jpg
37518,ZAHEDI Nima,IRAN,S,M,2.250,1998-03-12,S,L,,266,IRI,https://static.fie.org/uploads/18/94559-image.jpg
42695,BURGUNDER Quinten,USA,S,M,2.250,1995-03-13,S,R,,267,USA,https://static.fie.org/uploads/25/126421-IMG950048_2~3.jpg
49770,ALPAIDZE Mikhail,GEORGIA,S,M,2.250,2002-12-06,S,L,,268,GEO,https://static.fie.org/uploads/20/103463-.jpg
54225,DALLOS Benedek,HUNGARY,S,M,2.250,2005-07-10,S,R,,269,HUN,https://static.fie.org/uploads/26/132261-dallos%20benedek.jpg
42598,PEREZ MARTIN Julio Manuel,SPAIN,S,M,2.250,2001-02-25,S,R,,270,ESP,https://static.fie.org/uploads/16/82198-PEREZ%20MARTIN%2C%20JULIO%20MANUEL.jpg
43952,BOHOVIN Bohdan,UKRAINE,S,M,2.125,2001-08-18,S,R,,271,UKR,https://static.fie.org/uploads/17/86471-%20%D1%84%D0%B8%D0%B5.jpg
40019,ALAMAWI Ahmad,JORDAN,S,M,2.000,2002-05-30,S,R,153,272,JOR,https://static.fie.org/uploads/26/134610-.jpg
53305,KUPELI Adem Doruk,TÜRKIYE,S,M,2.000,2005-07-20,S,R,,273,TUR,https://static.fie.org/uploads/25/128703-WhatsApp%20Image%202021-09-18%20at%2010.14.18%20%281%29.jpeg
26910,GELINAS Marc,CANADA,S,M,2.000,1996-07-21,S,R,,274,CAN,https://static.fie.org/uploads/7/35470-IMG_2660.jpg
37867,KOSTENKO Anatoliy,_AIN,S,M,2.000,1998-03-02,S,L,,275,_AIN,https://static.fie.org/uploads/9/46612-Kostenko.jpg
43602,JEONG Hisung,KOREA,S,M,2.000,2000-09-04,S,L,,276,KOR,https://static.fie.org/uploads/17/86054-KOR_Hisung_JEONG_Athlete.jpg
53910,BANYAY Endre Marcell,HUNGARY,S,M,2.000,2004-04-01,S,R,,277,HUN,https://static.fie.org/uploads/26/130920-B%C3%A1nyai%20Endre.png
62802,LIM Giryong,KOREA,S,M,2.000,2000-10-30,S,R,,278,KOR,https://static.fie.org/uploads/33/168677-%EC%9E%84%EA%B8%B0%EB%A3%A1%20%EC%82%AC%EC%A7%84.jpg
57023,DUCERF Benjamin,FRANCE,S,M,2.000,2004-04-26,S,R,,279,FRA,https://static.fie.org/uploads/33/166214-IMG-20240219-WA0003.jpg
46324,POGU Antoine,FRANCE,S,M,2.000,2002-03-29,S,R,,280,FRA,https://static.fie.org/uploads/21/106496-ANTOINE%20POGU.jpg
31904,DE ROBBIO Francesco,CROATIA,S,M,1.875,1996-01-12,S,R,,281,CRO,https://static.fie.org/uploads/18/93557-FRANCESCO%20DE%20ROBBIO.jpg
45763,KUZMIN Leon,GERMANY,S,M,1.750,2002-05-08,S,R,,282,GER,https://static.fie.org/uploads/18/92341-Kuzmin%2CLeon-GER.jpg
37461,KIRIMLIDIS Michalis,IRELAND,S,M,1.750,1986-06-09,S,R,,283,IRL,https://static.fie.org/uploads/31/158725-IRL_Kirimlidis_Michalis.jpg
58068,WONG Tzer Chyuan,MALAYSIA,S,M,1.750,1994-01-05,S,R,,284,MAS,https://static.fie.org/uploads/29/147741-WONG%20TZER%20CHYUAN.jpg
28933,RAKHMANALI Mukhamedali,KAZAKHSTAN,S,M,1.750,1994-11-30,S,R,,285,KAZ,https://static.fie.org/uploads/3/15496-28933.jpg
34525,DI MARTINO Pietro Jose,ARGENTINA,S,M,1.625,1997-09-27,S,R,175,286,ARG,https://static.fie.org/uploads/5/29383-PIETRO%20JOSE%20DI%20MARTINO%20-%20ARG.jpg
32713,DICK Jadryn,IRELAND,S,M,1.625,1995-10-28,S,R,,287,IRL,https://static.fie.org/uploads/27/138126-IRL_Dick_Jadryn.jpg
28291,KOSSUTH Balint,HUNGARY,S,M,1.625,1996-06-26,S,R,,288,HUN,https://static.fie.org/uploads/19/97535-Kossuth%20B%C3%A1lint.jpg
45058,SHOKOUHI Erfan,IRAN,S,M,1.500,2003-11-05,S,R,,289,IRI,https://static.fie.org/uploads/18/90158-image.jpg
36943,ALHILFI Mohammed,IRAQ,S,M,1.500,2000-10-07,S,L,160,290,IRQ,https://static.fie.org/uploads/8/41204-AL-HILFI%20MOHAMMED%20-%20FENCER%20IRAQ.jpg
53959,CHUPRAKOV Artur,KAZAKHSTAN,S,M,1.500,2002-07-21,S,R,,291,KAZ,https://static.fie.org/uploads/26/131064-KAZ_Athlete_CHUPRAKOV_Artur.jpg
46576,HYUN Jun,KOREA,S,M,1.500,2002-08-31,S,R,,292,KOR,https://static.fie.org/uploads/18/94710-.jpg
54536,HO Pak Lam Hugo,"HONG KONG, CHINA",S,M,1.500,2006-10-08,S,R,,293,HKG,https://static.fie.org/uploads/30/152350-Ho%20Pak%20Lam%20Hugo.jpg
59625,HONG Dongyeol,KOREA,S,M,1.500,2000-11-12,S,R,,294,KOR,https://static.fie.org/uploads/30/154929-HONG%20Dongyeol.jpg
62700,ESCUETA Antonio,USA,S,M,1.500,2002-09-18,S,R,,295,USA,https://static.fie.org/uploads/33/168233-Image%2027.jpeg
62832,LEE Hyeokjun,KOREA,S,M,1.500,2002-09-02,S,R,,296,KOR,https://static.fie.org/uploads/33/168926-%EC%9D%B4%ED%98%81%EC%A4%80.jpeg
49508,KIM Byungsoo,KOREA,S,M,1.500,2002-09-13,S,R,,297,KOR,https://static.fie.org/uploads/20/102742-KOR_KIM_Byungsoo_Athlete.jpeg
62808,YU Sugwan,KOREA,S,M,1.500,2000-11-20,S,R,,298,KOR,https://static.fie.org/uploads/33/168753-%EC%9C%A0%EC%88%98%EA%B4%80%20%EC%82%AC%EC%A7%84.jpg
31105,JUNG Jaeseung,KOREA,S,M,1.500,1995-06-07,S,R,,299,KOR,https://static.fie.org/uploads/5/28680-.jpg
49510,LEE Dohun,KOREA,S,M,1.500,2002-08-21,S,L,,300,KOR,https://static.fie.org/uploads/20/102744-KOR_LEE_Doohun_Athlete.jpg
28851,IAM Jethro,"HONG KONG, CHINA",S,M,1.500,1994-06-08,S,L,,301,HKG,https://static.fie.org/uploads/16/83859-2177.jpg
43601,LIM Jaeyoon,KOREA,S,M,1.500,2000-01-06,S,R,,302,KOR,https://static.fie.org/uploads/17/86053-KOR_jaeyoon_LIM_Athlete.jpg
46067,OLANGUA Asier,SPAIN,S,M,1.500,2004-05-11,S,R,,303,ESP,https://static.fie.org/uploads/18/93665-OLANGUA%2C%20ASIER.jpg
49216,ALEKSANDROV Ivaylo,BULGARIA,S,M,1.375,2003-03-09,S,R,,304,BUL,https://static.fie.org/uploads/20/102072-Ivaylo_aleksandrov.jpeg
45333,AILINCA Rares,ROMANIA,S,M,1.375,2001-08-01,S,R,,305,ROU,https://static.fie.org/uploads/18/94405-AILINCA_Rares_fencer_MSCJ_ROU.jpg
51299,CUSTINE Jeremy,FRANCE,S,M,1.375,2003-08-25,S,R,,306,FRA,https://static.fie.org/uploads/23/116987-CUSTINE_Jeremy.jpg
57748,YANG Ziyi,USA,S,M,1.250,2005-07-02,S,R,,307,USA,https://static.fie.org/uploads/29/146315-Yang%2C%20Ziyi.jpg
36979,AL SAWAEDI Mohammed,IRAQ,S,M,1.250,1999-12-18,S,L,167,308,IRQ,https://static.fie.org/uploads/16/82451-AL-SAWAEDIAL-SAWAEDI%20%28iraq%20fencer%20seabr%29.jpg
52212,LATAPY Ugo,FRANCE,S,M,1.250,2003-02-16,S,R,,309,FRA,https://static.fie.org/uploads/24/122406-FRA_LATAPY_Ugo_Athl%C3%A8te%20SHC.jpg
44876,HALLIWELL Barnaby,GREAT BRITAIN,S,M,1.250,2000-06-14,S,R,,310,GBR,https://static.fie.org/uploads/18/94689-Barnaby%20Halliwell.jpg
39043,MORALES Josue,MEXICO,S,M,1.250,1997-08-05,S,R,,311,MEX,https://static.fie.org/uploads/7/37956-josue.jpg
52826,CACEK Matyas,CZECHIA,S,M,1.250,2005-03-09,S,R,,312,CZE,https://static.fie.org/uploads/25/125612-Cacek_Matyas_Athlete.jpg
56035,EVANS Detroit,NEW ZEALAND,S,M,1.250,2002-12-26,S,L,,313,NZL,https://static.fie.org/uploads/28/140079-NZL_athlete_Evans_Detroit.jpg
42113,FARRE Oriol,SPAIN,S,M,1.250,1998-07-17,S,R,,314,ESP,https://static.fie.org/uploads/15/79959-FARRE%2C%20ORIOL.jpg
43837,KONTOEIDIS Panagiotis,GREECE,S,M,1.250,2001-10-04,S,R,,315,GRE,https://static.fie.org/uploads/31/155714-KONTOEIDIS_PANAGIOTIS_04102001.jpg
42959,AL-NASSER Mahmoud,JORDAN,S,M,1.250,2001-07-07,S,R,162,316,JOR,https://static.fie.org/uploads/16/83609-%20%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1.jpg
52050,NORRIS Roman,CANADA,S,M,1.125,2003-10-05,S,R,,317,CAN,https://static.fie.org/uploads/27/135419-NORRIS_Roman_GBR.jpeg
49350,MARUELLE Francois,FRANCE,S,M,1.125,2003-03-08,S,R,,318,FRA,https://static.fie.org/uploads/24/122410-FRA_MARUELLE_Fran%C3%A7ois_Athl%C3%A8te%20SHC.jpeg
45069,JOMAH Abdulaziz,KUWAIT,S,M,1.000,2001-05-23,S,R,,319,KUW,https://static.fie.org/uploads/27/138710-%20%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%AF%D8%B9%D9%8A%D8%AC.jpg
55105,SAGARDI DIAZ David,SPAIN,S,M,1.000,2006-07-05,S,R,,320,ESP,https://static.fie.org/uploads/27/136694-DAVID%20SAGARDI%20DIAZ.png
51385,CROMIE Max,GREAT BRITAIN,S,M,1.000,2003-02-25,S,R,,321,GBR,https://static.fie.org/uploads/27/137414-CROMIE_Max_GBR.jpg
45872,CABALLERO Rogelio,SPAIN,S,M,1.000,2001-04-15,S,R,,322,ESP,https://static.fie.org/uploads/18/92847-CABALLERO%2C%20ROGELIO.jpg
24776,AL-MOHAMMEDAWI Hamzah Habeed M.,IRAQ,S,M,1.000,1993-04-12,S,R,180,323,IRQ,https://static.fie.org/uploads/2/13033-24776.jpg
52014,TOCCI Leonardo,ITALY,S,M,1.000,2003-05-10,S,R,,324,ITA,https://static.fie.org/uploads/24/121009-TOCCI%20Leonardo.jpg
56989,THOME Simon,GERMANY,S,M,1.000,2004-03-29,S,R,,325,GER,https://static.fie.org/uploads/28/143489-drops%20GER.jpg
36358,DADAEV Alexey,_AIN,S,M,1.000,1996-09-12,S,R,,326,_AIN,https://static.fie.org/uploads/7/35683-Dadaev.jpg
61659,HAN Gusang,KOREA,S,M,1.000,2003-11-19,S,R,,327,KOR,https://static.fie.org/uploads/32/164396-%ED%95%9C%EA%B5%AC%EC%83%81%EC%A6%9D%EB%AA%85%EC%82%AC%EC%A7%84%EC%82%AC%EB%B3%B8.jpg
62803,KIM Jiwon,KOREA,S,M,1.000,2001-10-01,S,R,,328,KOR,https://static.fie.org/uploads/33/168679-%EA%B9%80%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%A7%84.jpg
58643,ZHANG Zezhong,CHINA,S,M,1.000,2004-03-18,S,R,,329,CHN,https://static.fie.org/uploads/30/150986-%E7%94%B7%E4%BD%A9%E5%BC%A0%E6%B3%BD%E5%BF%A0%20%E5%8F%B3.jpg
37187,COHEN Josef,USA,S,M,1.000,1998-09-04,S,R,,330,USA,https://static.fie.org/uploads/5/29054-Cohen%2C%20Josef.jpg
54612,KHODIR Yassin,EGYPT,S,M,1.000,2005-04-04,S,R,,331,EGY,https://static.fie.org/uploads/26/134856-yassin%20fawzy%20photo%20JPG.jpg
53787,VECCIA SCAVALLI Lupo Giorgio Giovanni,ITALY,S,M,1.000,2003-12-18,S,L,,332,ITA,https://static.fie.org/uploads/26/130637-VECCIA%20SCAVALLI%20Lupo%20Giorgio%20Giovanni.jpeg
61021,WATANABE Sora,JAPAN,S,M,1.000,2004-05-10,S,R,,333,JPN,https://static.fie.org/uploads/32/161358-JPN_ATHLETE_WATANABE_SORA.jpg
52751,ENACHE Mihnea,ROMANIA,S,M,1.000,2004-05-26,S,R,,334,ROU,https://static.fie.org/uploads/25/125444-Enache%20Mihnea.jpeg
52983,YU Sugeun,KOREA,S,M,1.000,2002-07-28,S,R,,335,KOR,https://static.fie.org/uploads/25/126008-Korea_YU_Sugeun_Fencer.jpg
